Blastobotrys nivea	species	Trichomonascaceae
Coccinia sp. 07nia910	species	Cucurbitaceae
Neisosperma	genus	Apocynaceae
Coccinia sp. 07nia917	species	Cucurbitaceae
Lathyrus setifolius	species	Fabaceae
Veronica kaiseri	species	Plantaginaceae
Lamprologus callipterus	species	Cichlidae
Aspergillus penicillioides	species	Aspergillaceae
Suillus discolor	species	Suillaceae
Oxyrrhynchium speciosum	species	Brachytheciaceae
Zygopetalum maculatum	species	Orchidaceae
Silybum	genus	Asteraceae
Lutjanus argentimaculatus	species	Lutjanidae
Fragosphaeria	genus	Ophiostomataceae
Devriesia pseudoamericana	species	Teratosphaeriaceae
Anthocarapa	genus	Meliaceae
Hyptis silvinae	species	Lamiaceae
Colletotrichum sp. Co-27-Nev	species	Glomerellaceae
Lejeunea amaniensis	species	Lejeuneaceae
Nitella gracilens	species	Characeae
Draba trinervis	species	Brassicaceae
Amanita pseudoinculta	species	Amanitaceae
Achnatherum eminens	species	Poaceae
Abronia	genus	Nyctaginaceae
Telipogon bullpenensis	species	Orchidaceae
Duosperma	genus	Acanthaceae
Quercus suber	species	Fagaceae
Ozothamnus ericifolius	species	Asteraceae
Cleomella palmeri	species	Cleomaceae
Amanita fuligineodisca	species	Amanitaceae
Oenanthe linearis	species	Apiaceae
Cucumis umbellatus	species	Cucurbitaceae
Agrocybe parasitica	species	Bolbitiaceae
Saccharina sculpera	species	Laminariaceae
Pseudocyphellaria hirsuta	species	Lobariaceae
Fabrella	genus	Cenangiaceae
Arion flagellus	species	Arionidae
Aglaia rubiginosa	species	Meliaceae
Penicillium jejuense	species	Aspergillaceae
Undaria pinnatifida	species	Alariaceae
Prionosciadium dissectum	species	Apiaceae
Stegonsporium acerinum	species	Stilbosporaceae
Agaricus flavicentrus	species	Agaricaceae
Agaricus volvatulus	species	Agaricaceae
Festuca valesiaca	species	Poaceae
Biscutella	genus	Brassicaceae
Cylindrocladium gracile	species	Nectriaceae
Xenomycosphaerella diplazii	species	Mycosphaerellaceae
Heracleum grandiflorum	species	Apiaceae
Inocybe aff. fibrillosibrunnea PBM3462	species	Inocybaceae
Bowkeria	genus	Stilbaceae
Lentinus connatus	species	Lentinaceae
Phomopsis sp. ISPaVe ERKV310	species	Valsaceae
Sorghum angustum	species	Poaceae
Littledalea tibetica	species	Poaceae
Quercus pontica	species	Fagaceae
Poa sylvestris	species	Poaceae
Penicillium gallaicum	species	Aspergillaceae
Elenchidae	family	Elenchidae
Lobularia arabica	species	Brassicaceae
Emilia coccinea	species	Asteraceae
Erysiphe sp. AA1	species	Erysiphaceae
Saussurea katochaete	species	Asteraceae
Leccinum vulpinum	species	Boletaceae
Calyptranthes brasiliensis	species	Myrtaceae
Taraxacum linearisquameum	species	Asteraceae
Aspasia	genus	Orchidaceae
Trialeurodes	genus	Aleyrodidae
Paphiopedilum kolopakingii x Paphiopedilum sanderianum	species	Orchidaceae
Alpinia ligulata	species	Zingiberaceae
Festuca eskia	species	Poaceae
Euphilotes rita	species	Lycaenidae
Eucalyptus curtisii	species	Myrtaceae
aff. Phoma sp.	species	Didymellaceae
Hydrozoanthidae	family	Hydrozoanthidae
Pseudomassaria chondrospora	species	Pseudomassariaceae
Eucalyptus pulverulenta	species	Myrtaceae
Pleospora herbarum	species	Pleosporaceae
Pariana multiflora	species	Poaceae
Leptochloa filiformis	species	Poaceae
Gasteria glomerata	species	Asphodelaceae
Trypanosoma sp. 858	species	Trypanosomatidae
Limnobium spongia	species	Hydrocharitaceae
Glycera fallax	species	Glyceridae
Fusarium sp. NRRL 45998	species	Nectriaceae
Fomitiporia sp. PS3a MA-2013	species	Hymenochaetaceae
Hydra circumcincta	species	Hydridae
Rhodotorula sp. SY-74	species	Sporidiobolaceae
Rhodotorula sp. SY-73	species	Sporidiobolaceae
Oxalis brasiliensis	species	Oxalidaceae
Rhodotorula sp. SY-71	species	Sporidiobolaceae
Xylaria sp. 5 RV-2015	species	Xylariaceae
Acaulospora sp. JP-2015	species	Acaulosporaceae
Capnobotryella sp. nov. NH4-3	species	Teratosphaeriaceae
Peziza emileia	species	Pezizaceae
Dirina massiliensis	species	Roccellaceae
Astragalus subulatus	species	Fabaceae
Hemicriconemoides gaddi	species	Criconematidae
Aspergillus pachycristatus	species	Aspergillaceae
Favia	genus	Mussidae
Glandularia chiricahensis	species	Verbenaceae
Moacroton lanceolatus	species	Euphorbiaceae
Calceolaria phaeotricha	species	Calceolariaceae
Curcuma parviflora	species	Zingiberaceae
Erigeron geiseri	species	Asteraceae
Symphyotrichum dumosum	species	Asteraceae
Holostephanus	genus	Cyathocotylidae
Gyrodactylus major	species	Gyrodactylidae
Chiloschista	genus	Orchidaceae
Actinidia chrysantha	species	Actinidiaceae
Delminichthys adspersus	species	Cyprinidae
Podoscypha simulans	species	Podoscyphaceae
Bulinus	genus	Planorbidae
Lactarius sp. KIINA 112	species	Russulaceae
Lactarius sp. KIINA 113	species	Russulaceae
Musa hirta	species	Musaceae
Petriellopsis africana	species	Microascaceae
Camissonia contorta	species	Onagraceae
Marasmius occultatiformis	species	Marasmiaceae
Myrceugenia obtusa	species	Myrtaceae
Camptosema isopetalum	species	Fabaceae
Solanum tenuipes	species	Solanaceae
Chloris radiata	species	Poaceae
Marlierea aff. montana VGS-2015	species	Myrtaceae
Musa campestris	species	Musaceae
Ligusticopsis dielsiana	species	Apiaceae
Oncidium sp. Whitten 2454	species	Orchidaceae
Psathyrella sp. 23 EL-2013	species	Psathyrellaceae
Erica nabea	species	Ericaceae
Azilia	genus	Apiaceae
Cladophora sp. ZZ-2016	species	Cladophoraceae
Chionopappus	genus	Asteraceae
Mosgovoyia	genus	Anoplocephalidae
Yponomeuta	genus	Yponomeutidae
Calamagrostis minima	species	Poaceae
Trichoderma sp. TRS29	species	Hypocreaceae
Derxomyces yunnanensis	species	Bulleribasidiaceae
Telestes fontinalis	species	Cyprinidae
Entomophthora ferdinandii	species	Entomophthoraceae
Aerides	genus	Orchidaceae
Brachionus plicatilis complex sp. JPNAG012	species	Brachionidae
Clavicipitaceae sp. US2005a	species	Clavicipitaceae
Paspalum pumilum	species	Poaceae
Clavicipitaceae sp. US2005b	species	Clavicipitaceae
Carum apuanum	species	Apiaceae
Didymosphaeriaceae	family	Didymosphaeriaceae
Favia speciosa	species	Mussidae
Beltraniella	genus	Beltraniaceae
Mortierella sp. F121	species	Mortierellaceae
Plantago asiatica	species	Plantaginaceae
Tyrophagus	genus	Acaridae
Yunzhangia auriculariae	species	Chrysozymaceae
Cordulegaster heros	species	Cordulegastridae
Abelmoschus	genus	Malvaceae
Lyophyllum hebelomoides	species	Lyophyllaceae
Wiborgiella	genus	Fabaceae
Buellia griseovirens	species	Caliciaceae
Rhipidipathes reticulata	species	Antipathidae
Amylocystis lapponica	species	Fomitopsidaceae
Minuartia hamata	species	Caryophyllaceae
Scapania koponenii	species	Scapaniaceae
Moorochloa eruciformis	species	Poaceae
Dendrosicyos socotranus	species	Cucurbitaceae
Quercus franchetii	species	Fagaceae
Tessaratomidae	family	Tessaratomidae
Pectis ciliaris	species	Asteraceae
Bencomia caudata	species	Rosaceae
Colletotrichum falcatum	species	Glomerellaceae
Culicoides humeralis	species	Ceratopogonidae
Cladonia corsicana	species	Cladoniaceae
Sempervivum minutum	species	Crassulaceae
Goodenia phillipsiae	species	Goodeniaceae
Murraya alata	species	Rutaceae
Parelaphostrongylus	genus	Protostrongylidae
Anemanthele lessoniana	species	Poaceae
Taraxia tanacetifolia	species	Onagraceae
Protoparmelia sp. KE	species	Parmeliaceae
Rhizosoleniaceae	family	Rhizosoleniaceae
Entoloma saundersii	species	Entolomataceae
Simulium trifasciatum	species	Simuliidae
Aragoa cundinamarcensis	species	Plantaginaceae
Trypanosoma sp. 322	species	Trypanosomatidae
Stephanospora pounamu	species	Stephanosporaceae
Filago discolor	species	Asteraceae
Balansia	genus	Clavicipitaceae
Clusia odorata	species	Clusiaceae
Pseudotaxiphyllum maebarae	species	Plagiotheciaceae
Colletotrichum fructi	species	Glomerellaceae
Lamiaceae	family	Lamiaceae
Gomesa colorata	species	Orchidaceae
Spongiforma thailandica	species	Boletaceae
Crotalaria incana	species	Fabaceae
Calophyllum goniocarpum	species	Calophyllaceae
Thelebolus sp.	species	Thelebolaceae
Dendrocyathophorum	genus	Hypopterygiaceae
Cortinarius rubrocastaneus	species	Cortinariaceae
Leptoria	genus	Merulinidae
Polyblastia	genus	Verrucariaceae
Flavoplaca oasis	species	Teloschistaceae
Ephedra viridis	species	Ephedraceae
Platanthera uniformis	species	Orchidaceae
Pestalotiopsis virgatula	species	Sporocadaceae
Hymenidium amabile	species	Apiaceae
Curio	genus	Asteraceae
Macaranga conifera	species	Euphorbiaceae
Blastocaulon scirpeum	species	Eriocaulaceae
Pochonia sp. CBS 892.72	species	Clavicipitaceae
Diplacus whitneyi	species	Phrymaceae
Salacia oblonga	species	Celastraceae
Amesiella	genus	Orchidaceae
Achnatherum duthiei	species	Poaceae
Haplocladium sp. Hubei 4	species	Leskeaceae
Caryodaphnopsis burgeri	species	Lauraceae
Trifolium patulum	species	Fabaceae
Sempervivum pisidicum	species	Crassulaceae
Maxillaria molitor	species	Orchidaceae
Raddia angustifolia	species	Poaceae
Nicrophorus tomentosus	species	Silphidae
Juniperus	genus	Cupressaceae
Boehmeria malabarica	species	Urticaceae
Erysiphe sp. LU	species	Erysiphaceae
Symbiodinium sp. PLCM-1	species	Symbiodiniaceae
Lactifluus pseudoluteopus	species	Russulaceae
Stachybotrys subreniformis	species	Stachybotryaceae
Aglaia tenuicaulis	species	Meliaceae
Angianthus	genus	Asteraceae
Clematis brachyura	species	Ranunculaceae
Phyllosticta sp. MUCC0158	species	Phyllostictaceae
Cyrtochilum weirii	species	Orchidaceae
Angelica furcijuga	species	Apiaceae
Tanypteryx pryeri	species	Petaluridae
Veronica multifida	species	Plantaginaceae
Staurothele	genus	Verrucariaceae
Meripilus	genus	Coriolaceae
Parepichloe cynodontis	species	Clavicipitaceae
Aristida havardii	species	Poaceae
Sporothrix dentifunda	species	Ophiostomataceae
Microglena	genus	Chlamydomonadaceae
Venturia pyrina	species	Venturiaceae
Lamproderma	genus	Stemonitidae
Kuramosciadium corydalifolium	species	Apiaceae
Spuriopimpinella	genus	Apiaceae
Polystachya spatella	species	Orchidaceae
Bipolaris maydis	species	Pleosporaceae
Glochidotheca	genus	Apiaceae
Amicia lobbiana	species	Fabaceae
Xanthoria sp. Gaya 31	species	Teloschistaceae
Dichomitus	genus	Polyporaceae
Colletotrichum sp. AX21	species	Glomerellaceae
Plagiothecium laetum	species	Plagiotheciaceae
Diaporthe sp. 15 PRJ-2013	species	Diaporthaceae
Cortinarius cramesinus	species	Cortinariaceae
Myrcianthes pungens	species	Myrtaceae
Sympetrum uniforme	species	Libellulidae
Aspergillus sclerotiicarbonarius	species	Aspergillaceae
Hieracium cryptonaevum	species	Asteraceae
Koenigia nepalensis	species	Polygonaceae
Darwinula	genus	Darwinulidae
Zoothamnium arbuscula	species	Zoothamniidae
Acacia tenuinervis	species	Fabaceae
Clinostomum marginatum	species	Clinostomidae
Oenanthe millefolia	species	Apiaceae
Conocybe alboradicans	species	Bolbitiaceae
Mucor sp. 1S15C	species	Mucoraceae
Dolichothrix ericoides	species	Asteraceae
Amaranthus hybridus	species	Amaranthaceae
Varialvus jenae	species	Cryptogonimidae
Leptophyes	genus	Tettigoniidae
Gonyostomum	genus	Vacuolariaceae
Melaleuca gnidioides	species	Myrtaceae
Hydra oligactis	species	Hydridae
Vachellia farnesiana	species	Fabaceae
Orthopyxis	genus	Campanulariidae
Lejeunea parva	species	Lejeuneaceae
Chamaebryum pottioides	species	Gigaspermaceae
Urera glabra	species	Urticaceae
Symbiodinium sp. Two0410-13	species	Symbiodiniaceae
Symbiodinium sp. Two0410-10	species	Symbiodiniaceae
Symbiodinium sp. Two0410-11	species	Symbiodiniaceae
Symbiodinium sp. Two0410-16	species	Symbiodiniaceae
Symbiodinium sp. Two0410-14	species	Symbiodiniaceae
Symbiodinium sp. Two0410-15	species	Symbiodiniaceae
Lactifluus velutissimus	species	Russulaceae
Caulerpaceae	family	Caulerpaceae
Aschersonia marginata	species	Clavicipitaceae
Euonymus verrucosus	species	Celastraceae
Psychotria lorentzii	species	Rubiaceae
Physantholejeunea	genus	Lejeuneaceae
Gyrodactylus phoxini	species	Gyrodactylidae
Muhlenbergia beyrichianum	species	Poaceae
Habenaria hamata	species	Orchidaceae
Pestalotiopsis sp. EN 6	species	Sporocadaceae
Pestalotiopsis sp. EN 7	species	Sporocadaceae
Pestalotiopsis sp. EN 4	species	Sporocadaceae
Pestalotiopsis sp. EN 5	species	Sporocadaceae
Pestalotiopsis sp. EN 2	species	Sporocadaceae
Andinocleome	genus	Cleomaceae
Streptocarpus rexii	species	Gesneriaceae
Amaranthus blitum	species	Amaranthaceae
Lyophyllum sp. 1239	species	Lyophyllaceae
Macrocarpaea luna-gentiana	species	Gentianaceae
Achyranthes bidentata	species	Amaranthaceae
Pimpinella buchananii	species	Apiaceae
Pestalotiopsis sp. EN 9	species	Sporocadaceae
Phomopsis sp. H188	species	Valsaceae
Erodium rupestre	species	Geraniaceae
Sphagnum tundrae	species	Sphagnaceae
Eucalyptus umbra	species	Myrtaceae
Pratylenchus floridensis	species	Pratylenchidae
Inga tomentosa	species	Fabaceae
Zasmidium pseudoparkii	species	Mycosphaerellaceae
Syzygium canicortex	species	Myrtaceae
Setosphaeria prolata	species	Pleosporaceae
Zoellneria rosarum	species	Sclerotiniaceae
Dicranum	genus	Dicranaceae
Caucasalia platyphylloides	species	Asteraceae
Gongronella butleri	species	Cunninghamellaceae
Polyachyrus gayi	species	Asteraceae
Otidea oregonensis	species	Pyronemataceae
Xerophyta eglandulosa	species	Velloziaceae
Andreadoxa flava	species	Rutaceae
Aspergillus persii	species	Aspergillaceae
Trichoglossum octopartitum	species	Geoglossaceae
Oreocharis mileensis	species	Gesneriaceae
Mortierella gemmifera	species	Mortierellaceae
Cortinarius variicolor	species	Cortinariaceae
Trachemys	genus	Emydidae
Rhynchotechum	genus	Gesneriaceae
Pectinodesmus regularis	species	Scenedesmaceae
Ruellia caroliniensis	species	Acanthaceae
Trimmatothelopsis	genus	Acarosporaceae
Sisyrinchium graminifolium	species	Iridaceae
Douglasdeweya deweyi	species	Poaceae
Myrcia venulosa	species	Myrtaceae
Rhododendron rubropilosum	species	Ericaceae
Thymus	genus	Lamiaceae
Oncidium zelenkoanum	species	Orchidaceae
Physcia alnophila	species	Physciaceae
Acmaeidae	family	Acmaeidae
Musa laterita	species	Musaceae
Pseudopteris	genus	Sapindaceae
Lophostemon	genus	Myrtaceae
Vestalis	genus	Calopterygidae
Phaeocollybia	genus	Cortinariaceae
Tricula sp. HB-XSH	species	Pomatiopsidae
Porella chinensis	species	Porellaceae
Asteraceae	family	Asteraceae
Symbiodinium sp. mizugama 10 col-4	species	Symbiodiniaceae
Oxalis heterophylla	species	Oxalidaceae
Grania variochaeta	species	Enchytraeidae
Symbiodinium sp. mizugama 10 col-1	species	Symbiodiniaceae
Symbiodinium sp. mizugama 10 col-3	species	Symbiodiniaceae
Symbiodinium sp. mizugama 10 col-2	species	Symbiodiniaceae
Argyrosomus	genus	Sciaenidae
Aphanopleura trachysperma	species	Apiaceae
Stigmaphyllon	genus	Malpighiaceae
Stenocereus griseus	species	Cactaceae
Codonopsis ussuriensis	species	Campanulaceae
Parnassia delavayi	species	Celastraceae
Amanita aff. javanica HKAS 56957	species	Amanitaceae
Melicope quadrilocularis	species	Rutaceae
Habenaria sp. 14 JANB-2011	species	Orchidaceae
Cephalipterum	genus	Asteraceae
Pythium rhizo-oryzae	species	Pythiaceae
Trifolium montanum	species	Fabaceae
Tricholoma joachimii	species	Tricholomataceae
Aeshna serrata	species	Aeshnidae
Lecomtedoxa	genus	Sapotaceae
Arianta	genus	Helicidae
Convolvulus thunbergii	species	Convolvulaceae
Selenia mexicana	species	Brassicaceae
Symbiodinium sp. Oku16	species	Symbiodiniaceae
Symbiodinium sp. Oku17	species	Symbiodiniaceae
Symbiodinium sp. Oku15	species	Symbiodiniaceae
Symbiodinium sp. Oku12	species	Symbiodiniaceae
Rhizophagus sp. MUCL 46100	species	Glomeraceae
Symbiodinium sp. Oku10	species	Symbiodiniaceae
Symbiodinium sp. Oku11	species	Symbiodiniaceae
Muraltia stipulacea	species	Polygalaceae
Porpidia macrocarpa	species	Porpidiaceae
Indigofera pendula	species	Fabaceae
Euphysa japonica	species	Corymorphidae
Mycoleptodiscus sp. NE_4	species	Magnaporthaceae
Lupinus	genus	Fabaceae
Oxalis ciliaris	species	Oxalidaceae
Heterakis gallinarum	species	Heterakidae
Eucalyptus fraxinoides	species	Myrtaceae
Homalometron pallidum	species	Apocreadiidae
Cercospora sp. J JZG-2013	species	Mycosphaerellaceae
Daphne	genus	Thymelaeaceae
Pachycladon latisiliquum	species	Brassicaceae
Enkianthus	genus	Ericaceae
Aegopodium podagraria	species	Apiaceae
Ludwigia repens	species	Onagraceae
Deeringothamnus pulchellus	species	Annonaceae
Bupleurum stellatum	species	Apiaceae
Citrus jambhiri	species	Rutaceae
Leucophyllum revolutum	species	Scrophulariaceae
Anthostomella conorum	species	Xylariaceae
Brunneosporella aquatica	species	Papulosaceae
Salix dasyclados	species	Salicaceae
Chlamydomonas proboscigera	species	Chlamydomonadaceae
Lucilia sericata	species	Calliphoridae
Epidendrum cardiophorum	species	Orchidaceae
Eryngium palmeri	species	Apiaceae
Talaromyces sp. CBS 133146	species	Trichocomaceae
Bullera unica	species	Bulleraceae
Dicranum spurium	species	Dicranaceae
Luteolejeunea	genus	Lejeuneaceae
Collyriclum sp. 3 DSG-2016	species	Collyriclidae
Trifolium angulatum	species	Fabaceae
Stipa hymenoides	species	Poaceae
Dissoconium aciculare	species	Dissoconiaceae
Eriocaulon modestum	species	Eriocaulaceae
Dicranum elongatum	species	Dicranaceae
Flammulina rossica	species	Physalacriaceae
Triodia bitextura	species	Poaceae
Maxillaria cf. nubigena Whitten 3160	species	Orchidaceae
Berula	genus	Apiaceae
Ochrosia	genus	Apocynaceae
Payera sp. Bremer et al. 5228	species	Rubiaceae
Eucalyptus erythronema	species	Myrtaceae
Porpacithemis trithemoides	species	Libellulidae
Musa salaccensis	species	Musaceae
Botryotinia	genus	Sclerotiniaceae
Parateratosphaeria altensteinii	species	Teratosphaeriaceae
Fusicoccum fabicercianum	species	Botryosphaeriaceae
Macaranga grallata	species	Euphorbiaceae
Phacidiaceae	family	Phacidiaceae
Ptilostemon hispanicus	species	Asteraceae
Piper daguanum	species	Piperaceae
Tilletia triticoides	species	Tilletiaceae
Diversispora sp. EE1	species	Diversisporaceae
Ferula ghorana	species	Apiaceae
Sydowiellaceae	family	Sydowiellaceae
Opuntia engelmannii	species	Cactaceae
Desmodesmus brasiliensis	species	Scenedesmaceae
Villarsia goldblattiana	species	Menyanthaceae
Eugenia pisiformis	species	Myrtaceae
Melothria sphaerocarpa	species	Cucurbitaceae
Cliffortia carinata	species	Rosaceae
Usnea fragilescens	species	Parmeliaceae
Isoetes pusilla	species	Isoetaceae
Nanocnide japonica	species	Urticaceae
Sanchezia lutea	species	Acanthaceae
Cardamine monteluccii	species	Brassicaceae
Saxifraga kruhsiana	species	Saxifragaceae
Astragalus curvicaulis	species	Fabaceae
Gambierdiscus sp. DQ-2015	species	Goniodomataceae
Histioneis	genus	Dinophysiaceae
Naegleria fowleri	species	Vahlkampfiidae
Porites cf. annae ZHF-2009	species	Poritidae
Hoplolaimus	genus	Hoplolaimidae
Agaricus xanthodermulus	species	Agaricaceae
Oxyphyllum ulicinum	species	Asteraceae
Cymatoderma	genus	Podoscyphaceae
Oenothera triangulata	species	Onagraceae
Calceolaria bicrenata	species	Calceolariaceae
Arnica angustifolia	species	Asteraceae
Pestalotiopsis gracilis	species	Sporocadaceae
Amauroderma brasiliense	species	Ganodermataceae
Glomerella sp. CS64-1	species	Glomerellaceae
Kockovaella distylii	species	Cuniculitremaceae
Acacia carnosula	species	Fabaceae
Aspergillus heterothallicus	species	Aspergillaceae
Goodyera henryi	species	Orchidaceae
Amelichloa	genus	Poaceae
Borrichia frutescens	species	Asteraceae
Pluteus semibulbosus	species	Pluteaceae
